YMD	YMDT	DPS	AREA	TYPE_OCCUR	TYPE_CAUSE	TYPE_SHIP	WEATHER	POS	COUNT	RESCUE	INJURY	DEATH	DISAPPER	위도_도	위도_분	위도_초	경도_도	경도_분	경도_초	LAT	LON	LAT_DBC	LON_DBC
20141129	20141129 15:22	부산	항계내	기관손상	정비불량	모터보트	양호	부산시 수영구 광안대교 아래 해상(MP29)	1	4	0	0	0	35	8	58	129	7	56	35.14944	129.13222	35|08|58	129|07|56
20141129	20141129 21:15	제주	영해	추진기손상	정비불량	화물선	양호	제주항 북동방 18해리(33-49.85N, 126-39.98E)	1	16	0	0	0	33	49	85	126	39	98	33.84028	126.67722	33|49|85	126|39|98
20141130	20141130 3:30	서귀포	공해	충돌	운항부주의	어선	양호	서귀포 남방 248해리	1	9	0	0	0	29	5	0	125	0	0	29.08333	125.00000	29|05|00	125|00|00
20141130	20141130 6:00	포항	영해	운항저해	연료고갈	어선	양호	경북 영덕군 강구면 강구항 남동방 13마일 해상	1	2	0	0	0	36	10	0	129	41	0	36.16667	129.68333	36|10|00	129|41|00
20141130	20141130 7:30	부산	항계내	기관손상	정비불량	어선	양호	부산 청사포 앞 0.7마일 해상	1	1	0	0	0	35	8	56	129	11	52	35.14889	129.19778	35|08|56	129|11|52
20141130	20141130 8:00	서귀포	외국해역	기관손상	정비불량	어선	양호	서귀포 남방 300해리	1	10	0	0	0	28	26	0	125	4	0	28.43333	125.06667	28|26|00	125|04|00
20141130	20141130 8:20	포항	영해	인명사상	기타	어선	양호	경북 포항 남구 장기면 두원리 동방 약 0.5마일 해상	1	1	0	0	0	35	52	52	129	32	23	35.88111	129.53972	35|52|52	129|32|23
20141130	20141130 9:54	보령	항계내	화재	정비불량	낚시어선	양호	충남 보령시 오천면 외연도 남동방 0.1해리(36-13N, 126-05E)	1	6	6	0	0	36	13	0	126	5	0	36.21667	126.08333	36|13|00	126|05|00
20141130	20141130 13:38	창원	항계내	조난	연료고갈	낚시어선	양호	경남 진해시 소고도 남방 0.1마일 해상	1	6	0	0	0	35	4	46	128	42	37	35.07944	128.71028	35|04|46	128|42|37
20141130	20141130 15:35	포항	항계내	침수	관리소홀	어선	양호	경북 울진군 죽변면 죽변항내 수협 냉동창고 앞 물양장	1	0	0	0	0	37	3	19	129	25	30	37.05528	129.42500	37|03|19	129|25|30
20141130	20141130 18:00	군산	영해	키손상	운항부주의	어선	황천4급	전북 군산시 연도 남서방 5마일	1	6	0	0	0	32	39	0	125	21	0	32.65000	125.35000	32|39|00	125|21|00
20141130	20141130 18:00	제주	영해-EEZ	화재	화기취급부주의	어선	풍랑주의보	차귀도 남서 56해리(32-39N, 125-21E)	1	9	0	0	0	36	2	0	126	21	0	36.03333	126.35000	36|02|00	126|21|00
20141201	20141201 5:00	통영	협수로	침몰	기타	어선	양호	삼천포 화력발전소 온수 배수로 부근	1	0	0	0	1	34	55	14	128	6	21	34.92056	128.10583	34|55|14	128|06|21
20141201	20141201 7:30	목포	항계내	침수	관리소홀	어선	황천4급	전남 신안군 흑산면 흑산경비안전센터 앞 안벽	1	0	0	0	0	34	41	1	125	26	30	34.68361	125.44167	34|41|01	125|26|30
20141201	20141201 12:30	인천	항계내	기관손상	정비불량	예부선	황천5급	인천항 검역묘지	1	3	0	0	0	37	12	48	126	33	10	37.21333	126.55278	37|12|48	126|33|10
20141201	20141201 12:37	여수	항계내	침수	기타	어선	풍랑주의보	전남 고흥군 금산면 옥룡선착장	1	0	0	0	0	34	26	18	127	7	33	34.43833	127.12583	34|26|18	127|7|33
20141201	20141201 13:10	목포	협수로	안전저해	기상악화	예부선	풍랑주의보	전남 진도군 임회면 서망항 북방파제 앞 해상	1	1	0	0	0	34	22	3	126	8	3	34.36750	126.13417	34|22|03	126|08|03
20141201	20141201 14:00	부산	외국해역	침몰	기상악화	어선	풍랑경보	러시아 베링해역	1	7	0	27	26	62	7	0	176	27	0	62.11667	176.45000	62|07|00	176|27|00
20141201	20141201 16:10	목포	항계내	침수	관리소홀	어선	풍랑주의보	전남 신안군 흑산면 예리항 유람선 선착장	1	0	0	0	0	34	41	10	125	26	40	34.68611	125.44444	34|41|10	125|26|40
20141201	20141201 20:31	제주	항계내	침수	관리소홀	모터보트	풍랑경보	제주시 삼양 1동 849번지	1	0	0	0	0	33	31	55	126	35	20	33.53194	126.58889	33|31|55	126|35|20
20141202	20141202 4:42	여수	항계내	화재	화기취급부주의	어선	풍랑주의보	전남 고흥군 남양면 월정리 왕주마을 수문선착장	7	0	0	0	0	34	46	33	127	23	30	34.77583	127.39167	34|46|33	127|23|30
20141202	20141202 8:40	평택	협수로	침몰	기상악화	어선	양호	충남 당진시 장고항 선착장 안전지대	1	0	0	0	0	37	2	11	126	33	27	37.03639	126.55750	37|02|11	126|33|27
20141202	20141202 16:40	서귀포	공해	기관손상	운항부주의	어선	풍랑주의보	서귀포 남방 195해리	1	10	0	0	0	30	8	0	125	31	0	30.13333	125.51667	30|08|00	125|31|00
20141203	20141203 7:56	목포	영해	기관손상	정비불량	어선	양호	전남 신안군 흑산면 가거도 남동 20해리	1	10	0	0	0	33	48	0	125	23	0	33.80000	125.38333	33|48|00	125|23|00
20141203	20141203 9:38	목포	항계내	안전저해	관리소홀	어선	황천5급	전남 영암군 삼호읍 대불부두~쌍용부두 사이 인근 해상	1	0	0	0	0	34	47	10	126	25	42	34.78611	126.42833	34|47|10	126|25|42
20141203	20141203 14:00	목포	협수로	접촉	운항부주의	어선	양호	전남 신안군 비금면 화도 동방 0.9해리	1	5	0	0	0	34	36	0	125	52	0	34.60000	125.86667	34|36|00	125|52|00
20141203	20141203 17:25	여수	항계내	충돌	운항부주의	어선	양호	전남 여수시 화태도 연륙교 부근 해상	2	5	0	0	0	34	35	0	127	44	0	34.58333	127.73333	34|35|0	127|44|00
20141204	20141204 7:00	서귀포	영해-EEZ	기관손상	정비불량	어선	황천5급	제주도 제주시 우도 남동방 15해리	1	4	0	0	0	33	25	0	127	16	0	33.41667	127.26667	33|25|00	127|16|00
20141204	20141204 7:45	인천	영해	기관손상	정비불량	어선	풍랑주의보	인천 옹진군 소연평도 남방 약 11마일	1	6	0	0	0	37	24	0	125	44	0	37.40000	125.73333	37|24|00	125|44|00
20141204	20141204 9:19	통영	협수로	좌초	운항부주의	어선	양호	통영시 용남면 연기마을 앞 해상(해간도 다리 밑)	1	1	0	0	0	34	52	14	128	28	3	34.87056	128.46750	34|52|14	128|28|03
20141204	20141204 14:47	포항	영해	기관손상	정비불량	어선	양호	경주시 감포읍 감포 동방 11마일 해상	1	4	0	0	0	35	46	0	129	44	0	35.76667	129.73333	35|46|00	129|44|00
20141204	20141204 21:00	부산	항계내	조난	운항부주의	모터보트	양호	부산 해운대구 청사포항 남방 150m 미역양식장 내	1	2	0	0	0	35	9	27	129	11	29	35.15750	129.19139	35|09|27	129|11|29
20141205	20141205 10:37	포항	영해-EEZ	화재	기타	어선	풍랑주의보	포항시 남구 장기면 양포 동방 16마일	1	10	0	0	0	35	49	0	129	51	0	35.81667	129.85000	35|49|00	129|51|00
20141205	20141205 12:56	여수	영해	좌초	운항부주의	예부선	양호	전남 고흥군 지죽대교 남동방 0.2마일 해상	1	2	0	0	0	34	26	52	127	19	4	34.44778	127.31778	34|26|52	127|19|04
20141205	20141205 21:30	포항	영해-EEZ	운항저해	기타	어선	풍랑주의보	포항시 북구 흥해읍 창포 동방 23마일	1	5	0	0	0	36	25	1	129	54	57	36.41694	129.91583	36|25|01	129|54|57
20141206	20141206 6:27	인천	협수로	기관손상	정비불량	어선	황천5급	인천시 중구 무의도 남동방 1.5마일	1	3	0	0	0	37	21	0	126	26	0	37.35000	126.43333	37|21|00	126|26|00
20141206	20141206 7:03	서귀포	항계내	침수	관리소홀	어선	황천5급	서귀포시 안덕면 사계 포구	1	0	0	0	0	33	13	39	126	18	27	33.22750	126.30750	33|13|39	126|18|27
20141206	20141206 8:20	목포	항계내	침수	관리소홀	어선	양호	전남 진도군 팽목항 팽목횟집 앞 해상	1	0	0	0	0	34	22	40	126	8	25	34.37778	126.14028	34|22|40	126|08|25
20141206	20141206 21:40	울산	항계내	화재	기타	어선	양호	울산광역시 남구 황성동 용연 성외항	4	0	0	0	0	35	27	71	129	21	27	35.46972	129.35750	35|27|71	129|21|27
20141207	20141207 11:20	울산	항계내	키손상	정비불량	어선	양호	울산광역시 남구 매암동 울산항 일반부두 횟집단지 인근 해상	1	4	0	0	0	35	30	34	129	23	25	35.50944	129.39028	35|30|34	129|23|25
20141208	20141208 2:20	목포	협수로	인명사상	운항부주의	어선	양호	전남 신안군 압해읍 고이도 선착장 남동방 1해리 해상	1	0	0	0	1	34	56	42	126	18	12	34.94500	126.30333	34|56|42	126|18|12
20141208	20141208 3:20	포항	영해	좌초	운항부주의	어선	양호	경북 포항시 남구 호미곶면 대보1리 해안가 앞 30m해상	1	9	0	0	0	36	3	45	129	34	31	36.06250	129.57528	36|03|45	129|34|31
20141208	20141208 5:50	제주	영해	안전저해	운항부주의	어선	황천5급	제주항 북방 11해리(FIX 33-42N 126-28E)	1	8	0	0	0	33	42	0	126	28	0	33.70000	126.46667	33|42|00	126|28|00
20141208	20141208 5:50	제주	영해-EEZ	안전저해	운항부주의	어선	황천5급	차귀도 서방 33해리(G/FIX 33-21N 125-28E)	1	13	0	0	0	33	21	0	125	28	0	33.35000	125.46667	33|21|00	125|28|00
20141208	20141208 7:00	완도	영해	좌초	운항부주의	어선	양호	전남 완도군 청산도 서방 5.2마일 불근도 인근해상	1	4	0	0	0	34	8	56	126	44	46	34.14889	126.74611	34|08|56	126|44|46
20141208	20141208 8:12	보령	협수로	침수	정비불량	어선	양호	보령시 오천면 삽시도 북동방 0.7해리	1	1	1	0	0	36	21	39	126	22	26	36.36083	126.37389	36|21|39	126|22|26
20141208	20141208 14:06	제주	항계내	좌초	운항부주의	예부선	황천5급	김녕항 앞	1	1	0	0	0	33	33	30	126	44	20	33.55833	126.73889	33|33|30	126|44|20
20141209	20141209 9:02	완도	영해	접촉	운항부주의	화물선	양호	전남 완도군 보길도 남방 약 2.3해리 해상	2	19	0	0	0	34	5	0	126	29	0	34.08333	126.48333	34|05|00	126|29|00
20141209	20141209 11:13	포항	영해	기관손상	정비불량	어선	황천5급	경북 경주시 양남면 읍천 동방 17마일 해상	1	6	0	0	0	35	40	36	129	49	3	35.67667	129.81750	35|40|36	129|49|03
20141209	20141209 15:02	평택	협수로	운항저해	정비불량	어선	양호	경기 화성시 서신면 중앙천퇴 인근해상	1	1	0	0	0	37	3	26	126	38	17	37.05722	126.63806	37|03|26	126|38|17
20141209	20141209 15:48	통영	영해	기관손상	운항부주의	어선	양호	통영시 산양읍 곤리리 곤리도 서방 0.7마일	1	1	1	0	0	34	46	80	128	20	60	34.78889	128.35000	34|46|80	128|20|60
20141209	20141209 21:15	여수	영해	기타	관리소홀	어선	양호	경남 남해군 대도 동방 0.5마일 해상	1	1	0	0	0	34	40	73	127	57	56	34.68694	127.96556	34|40|73	127|57|56
20141210	20141210 2:26	울산	영해	기관손상	정비불량	어선	양호	울산시 북구 정자항 동방 8해리 해상	1	12	0	0	0	35	32	0	130	5	0	35.53333	130.08333	35|32|00	130|05|00
20141210	20141210 3:59	태안	영해	침수	기타	기타	풍랑주의보	충남 태안군 모항항 서방 1.8해리	1	4	0	0	0	36	42	0	126	4	0	36.70000	126.06667	36|42|00	126|04|00
20141210	20141210 5:40	제주	영해-EEZ	안전저해	운항부주의	어선	양호	비양도 북서방 44해리(FIX 33-40N 125-24E)	1	10	0	0	0	33	40	0	125	24	0	33.66667	125.40000	33|40|00	125|24|00
20141210	20141210 14:45	동해	영해	기관손상	기타	고무보트	양호	대진항 북방 2M 해상	1	2	0	0	0	37	36	66	129	7	85	37.61833	129.14028	37|36|66	129|07|85
20141210	20141210 17:36	목포	항계내	화재	관리소홀	어선	풍랑주의보	전남 목포시 동명항	1	0	0	0	0	34	47	9	126	23	27	34.78583	126.39083	34|47|09	126|23|27
20141211	20141211 1:40	서귀포	영해	충돌	운항부주의	어선	양호	표선 동방 2.5해리	2	22	0	0	0	33	20	0	126	53	0	33.33333	126.88333	33|20|00	126|53|00
20141211	20141211 8:00	통영	협수로	좌초	운항부주의	어선	양호	통영 사량면 읍덕리 덕동 앞 암초표지용 등대 내측 약 300미터 해상	1	1	1	0	0	34	50	2	128	12	82	34.83389	128.22278	34|50|02	128|12|82
20141211	20141211 9:30	제주	영해-EEZ	화재	화기취급부주의	어선	풍랑주의보	제주 차귀도 남서방 96해리 (32-30N 124-30E)	1	2	0	0	5	32	30	0	124	30	0	32.50000	124.50000	32|30|00	124|30|00
20141211	20141211 10:31	통영	영해	기타	기타	기타	양호	통영시 외부지도 남방 0.5마일해상	1	27	0	0	0	34	41	37	128	23	18	34.69361	128.38833	34|41|37	128|23|18
20141211	20141211 11:05	통영	협수로	화재	정비불량	어선	양호	통영시 욕지면 욕지항 입구 방파제 근해상	1	1	0	0	0	34	38	30	128	16	62	34.64167	128.28389	34|38|30	128|16|62
20141211	20141211 12:00	포항	영해	기관손상	정비불량	어선	양호	경북 경주시 양남면 읍천 동방 14마일 해상	1	2	0	0	0	35	42	34	129	42	8	35.70944	129.70222	35|42|34	129|42|8
20141211	20141211 14:16	군산	영해	침수	기상악화	예부선	황천5급	전북 군산시 방축도 북동방 2마일	1	9	0	0	0	35	51	36	126	25	58	35.86000	126.43278	35|51|36	126|25|58
20141211	20141211 17:48	통영	항계내	침수	기타	기타	양호	거제시 학동 수산마을 앞 해상	1	0	0	0	0	34	46	20	128	38	33	34.77222	128.64250	34|46|20	128|38|33
20141212	20141212 5:00	포항	항계내	기관손상	정비불량	어선	양호	포항시 북구 영일만항 남동방 2.45마일	1	5	0	0	0	36	4	28	129	28	44	36.07444	129.47889	36|04|28	129|28|44
20141212	20141212 7:10	완도	항계내	인명사상	기타	어선	양호	완도군 금일읍 척치리 독바마을 선착장	1	0	0	1	0	34	22	28	127	1	28	34.37444	127.02444	34|22|28	127|01|28
20141212	20141212 16:30	여수	영해	추진기손상	정비불량	기타	양호	전남 여수시 대횡간도 동방 약 50m 해상	1	1	0	0	0	34	35	40	127	45	5	34.59444	127.75139	34|35|40	127|45|05
20141212	20141212 16:33	통영	협수로	기타	운항부주의	어선	양호	통영시 해간도 북동방 0.2해리	1	1	0	0	0	34	52	31	128	28	26	34.87528	128.47389	34|52|31	128|28|26
20141212	20141212 16:50	통영	영해	화재	화기취급부주의	어선	양호	통영시 도산면 읍도 북서방 0.4마일	1	1	0	0	0	34	55	83	128	18	81	34.93972	128.32250	34|55|83	128|18|81
20141212	20141212 23:00	서귀포	영해-EEZ	키손상	정비불량	어선	풍랑주의보	성산포 남동방 31해리	1	9	0	0	0	33	13	0	127	28	0	33.21667	127.46667	33|13|00	127|28|00
20141213	20141213 10:30	포항	항계내	침수	관리소홀	어선	양호	경북 영덕군 강구면 강구항 내 풍물어시장 앞 어선 계류장	1	0	0	0	0	36	21	31	129	23	6	36.35861	129.38500	36|21|31	129|23|06
20141213	20141213 21:00	서귀포	영해-EEZ	키손상	정비불량	어선	풍랑주의보	서귀포 남동방 33해리	1	9	0	0	0	32	44	0	126	51	0	32.73333	126.85000	32|44|00	126|51|00
20141214	20141214 8:50	통영	영해	기관손상	기타	낚시어선	양호	거제시 북여도 북서방 약 0.6M’	1	11	0	0	0	34	41	61	128	45	53	34.70028	128.76472	34|41|61	128|45|53
20141214	20141214 9:00	목포	항계내	전복	관리소홀	어선	양호	전남 해남군 문내면 우수영 선착장	1	0	0	0	0	34	34	25	126	18	24	34.57361	126.30667	34|34|25	126|18|24
20141214	20141214 11:26	창원	항계내	접촉	운항부주의	예부선	양호	마산 연안여객선터미널 부두(가고파 부두)	1	1	0	0	0	35	11	18	128	33	58	35.18833	128.56611	35|11|18	128|33|58
20141214	20141214 11:27	여수	영해	추진기손상	정비불량	모터보트	양호	전남 여수시 돌산읍 향일암 앞 0.2마일 해상	1	5	0	0	0	34	34	42	127	48	19	34.57833	127.80528	34|34|42	127|48|19
20141214	20141214 17:00	포항	영해	화재	기타	어선	황천5급	경북 포항시 남구 장기면 모포 동방 8.7마일 해상	1	5	0	0	0	35	55	29	129	42	19	35.92472	129.70528	35|55|29	129|42|19
20141214	20141214 17:20	창원	영해	기관손상	정비불량	모터보트	양호	저도 북방0.5마일	1	4	0	0	0	35	1	67	128	44	98	35.03528	128.76056	35|01|67	128|44|98
20141215	20141215 8:34	여수	영해	침수	관리소홀	어선	양호	전남 고흥군 도덕면 용동리 용동선착장 앞 200미터 해상	1	2	0	0	0	34	37	33	127	10	37	34.62583	127.17694	34|37|33	127|10|37
20141215	20141215 9:37	부산	영해	조난	운항부주의	어선	양호	남형제도 남동방 0.5마일 해상	1	1	0	0	0	34	55	41	128	58	58	34.92806	128.98278	34|55|41	128|58|58
20141216	20141216 7:00	평택	협수로	좌초	운항부주의	어선	양호	충남 당진시 송산면 소재 석문방조제 중간선착장(마섬포구)	1	0	0	0	0	37	1	36	126	34	15	37.02667	126.57083	37|01|36	126|34|15
20141216	20141216 10:05	목포	영해	인명사상	기타	어선	풍랑경보	전남 신안군 흑산면 가거도 남방 0.2해리 해상	1	17	0	0	0	34	2	0	125	7	0	34.03333	125.11667	34|02|00	125|07|00
20141216	20141216 12:25	창원	영해	조난	기상악화	화물선	풍랑주의보	거제 칠전도 북서방 0.4마일 해상	1	2	0	0	0	35	1	10	128	37	80	35.01944	128.63889	35|01|10	128|37|80
20141216	20141216 13:30	제주	영해	안전저해	운항부주의	어선	풍랑주의보	추자도 남동방 3.4해리(33-54N, 126-22E)	1	4	0	0	0	33	54	0	126	22	0	33.90000	126.36667	33|54|00	126|22|00
20141216	20141216 23:07	목포	영해	인명사상	기타	어선	풍랑주의보	전남 신안군 흑산면 가거도 남서 3.5해리	1	16	0	0	0	33	59	0	125	8	0	33.98333	125.13333	33|59|00	125|08|00
20141217	20141217 7:53	통영	영해	기타	관리소홀	예부선	양호	거제시 남부면 근포마을 북서방 100m 해상	1	1	0	0	0	34	43	50	128	35	0	34.73056	128.58333	34|43|50	128|35|00
20141217	20141217 13:15	완도	영해	접촉	운항부주의	유조선	황천5급	전남 완도군 소안도 남동방 3.5해리	2	0	0	0	0	34	3	0	126	38	0	34.05000	126.63333	34|03|00	126|38|00
20141217	20141217 15:00	평택	항계내	전복	관리소홀	어선	양호	충남 당진시 소재 운정포구 앞 해상	1	0	0	0	0	36	55	46	126	48	29	36.92944	126.80806	36|55|46	126|48|29
20141218	20141218 1:26	서귀포	영해	침수	정비불량	어선	풍랑주의보	마라도 남동방 8해리	1	10	0	0	0	32	59	83	126	20	47	33.00639	126.34639	32|59|83	126|20|47
20141218	20141218 11:05	여수	영해	인명사상	기타	화물선	양호	전남 여수시 삼산면 거문도 남동방 45마일 해상	1	20	0	0	1	33	29	90	127	57	70	33.50833	127.96944	33|29|90	127|57|70
20141218	20141218 19:00	서귀포	공해	기관손상	정비불량	어선	양호	서귀포 남서방 350해리	1	10	0	0	0	28	0	0	123	45	0	28.00000	123.75000	28|00|00	123|45|00
20141218	20141218 21:00	제주	영해-EEZ	운항저해	운항부주의	어선	황천5급	차귀도 서방 49해리	1	11	0	0	0	33	12	0	125	11	0	33.20000	125.18333	33|12|00	125|11|00
20141219	20141219 10:07	완도	영해	인명사상	기타	어선	양호	전남 완도군 보길도 남방 1.3마일 해상	1	1	1	1	0	34	6	1	126	31	20	34.10028	126.52222	34|06|01	126|31|20
20141219	20141219 14:46	완도	영해	전복	기타	기타	양호	전남 진도군 고금면 내산리 앞 0.5해리	1	2	0	0	0	34	30	0	126	23	0	34.50000	126.38333	34|30|00	126|23|00
